sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
MH08-XS-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-XS-Red,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-xs-red,,,,/m/h/mh08-red_main.jpg,,/m/h/mh08-red_main.jpg,,/m/h/mh08-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH08-S-Brown,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-S-Brown,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-s-brown,,,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Brown",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh08-brown_alt1.jpg,/m/h/mh08-brown_back.jpg"
MH08-S-Purple,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-S-Purple,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-s-purple,,,,/m/h/mh08-purple_main.jpg,,/m/h/mh08-purple_main.jpg,,/m/h/mh08-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH08-S-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-S-Red,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-s-red,,,,/m/h/mh08-red_main.jpg,,/m/h/mh08-red_main.jpg,,/m/h/mh08-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH08-M-Brown,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-M-Brown,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-m-brown,,,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Brown",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh08-brown_alt1.jpg,/m/h/mh08-brown_back.jpg"
MH08-M-Purple,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-M-Purple,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-m-purple,,,,/m/h/mh08-purple_main.jpg,,/m/h/mh08-purple_main.jpg,,/m/h/mh08-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH08-M-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-M-Red,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-m-red,,,,/m/h/mh08-red_main.jpg,,/m/h/mh08-red_main.jpg,,/m/h/mh08-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH08-L-Brown,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-L-Brown,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-l-brown,,,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Brown",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh08-brown_alt1.jpg,/m/h/mh08-brown_back.jpg"
MH08-L-Purple,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-L-Purple,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-l-purple,,,,/m/h/mh08-purple_main.jpg,,/m/h/mh08-purple_main.jpg,,/m/h/mh08-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH08-L-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-L-Red,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-l-red,,,,/m/h/mh08-red_main.jpg,,/m/h/mh08-red_main.jpg,,/m/h/mh08-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH08-XL-Brown,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-XL-Brown,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-xl-brown,,,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Brown",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh08-brown_alt1.jpg,/m/h/mh08-brown_back.jpg"
MH08-XL-Purple,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-XL-Purple,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-xl-purple,,,,/m/h/mh08-purple_main.jpg,,/m/h/mh08-purple_main.jpg,,/m/h/mh08-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH08-XL-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie-XL-Red,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,oslo-trek-hoodie-xl-red,,,,/m/h/mh08-red_main.jpg,,/m/h/mh08-red_main.jpg,,/m/h/mh08-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH08,,Top,configurable,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Oslo Trek Hoodie,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>
<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",42,,,,,,,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,/m/h/mh08-brown_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,material=Organic Cotton|Polyester|Nylon,pattern=Solid,climate=Windy|Cool,eco_collection=No,performance_fabric=No,erin_recommends=No,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MH08-XS-Brown,size=XS,color=Brown|sku=MH08-XS-Purple,size=XS,color=Purple|sku=MH08-XS-Red,size=XS,color=Red|sku=MH08-S-Brown,size=S,color=Brown|sku=MH08-S-Purple,size=S,color=Purple|sku=MH08-S-Red,size=S,color=Red|sku=MH08-M-Brown,size=M,color=Brown|sku=MH08-M-Purple,size=M,color=Purple|sku=MH08-M-Red,size=M,color=Red|sku=MH08-L-Brown,size=L,color=Brown|sku=MH08-L-Purple,size=L,color=Purple|sku=MH08-L-Red,size=L,color=Red|sku=MH08-XL-Brown,size=XL,color=Brown|sku=MH08-XL-Purple,size=XL,color=Purple|sku=MH08-XL-Red,size=XL,color=Red",,,"/m/h/mh08-brown_alt1.jpg,/m/h/mh08-brown_back.jpg"
MH09-XS-Blue,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-XS-Blue,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-xs-blue,,,,/m/h/mh09-blue_main.jpg,,/m/h/mh09-blue_main.jpg,,/m/h/mh09-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh09-blue_alt1.jpg,/m/h/mh09-blue_back.jpg"
MH09-XS-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-XS-Green,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-xs-green,,,,/m/h/mh09-green_main.jpg,,/m/h/mh09-green_main.jpg,,/m/h/mh09-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH09-XS-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-XS-Red,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-xs-red,,,,/m/h/mh09-red_main.jpg,,/m/h/mh09-red_main.jpg,,/m/h/mh09-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH09-S-Blue,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-S-Blue,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-s-blue,,,,/m/h/mh09-blue_main.jpg,,/m/h/mh09-blue_main.jpg,,/m/h/mh09-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh09-blue_alt1.jpg,/m/h/mh09-blue_back.jpg"
MH09-S-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-S-Green,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-s-green,,,,/m/h/mh09-green_main.jpg,,/m/h/mh09-green_main.jpg,,/m/h/mh09-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH09-S-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-S-Red,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-s-red,,,,/m/h/mh09-red_main.jpg,,/m/h/mh09-red_main.jpg,,/m/h/mh09-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH09-M-Blue,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-M-Blue,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-m-blue,,,,/m/h/mh09-blue_main.jpg,,/m/h/mh09-blue_main.jpg,,/m/h/mh09-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh09-blue_alt1.jpg,/m/h/mh09-blue_back.jpg"
MH09-M-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-M-Green,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-m-green,,,,/m/h/mh09-green_main.jpg,,/m/h/mh09-green_main.jpg,,/m/h/mh09-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH09-M-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-M-Red,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-m-red,,,,/m/h/mh09-red_main.jpg,,/m/h/mh09-red_main.jpg,,/m/h/mh09-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH09-L-Blue,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-L-Blue,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-l-blue,,,,/m/h/mh09-blue_main.jpg,,/m/h/mh09-blue_main.jpg,,/m/h/mh09-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh09-blue_alt1.jpg,/m/h/mh09-blue_back.jpg"
MH09-L-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-L-Green,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-l-green,,,,/m/h/mh09-green_main.jpg,,/m/h/mh09-green_main.jpg,,/m/h/mh09-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH09-L-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-L-Red,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-l-red,,,,/m/h/mh09-red_main.jpg,,/m/h/mh09-red_main.jpg,,/m/h/mh09-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH09-XL-Blue,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-XL-Blue,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-xl-blue,,,,/m/h/mh09-blue_main.jpg,,/m/h/mh09-blue_main.jpg,,/m/h/mh09-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh09-blue_alt1.jpg,/m/h/mh09-blue_back.jpg"
MH09-XL-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-XL-Green,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-xl-green,,,,/m/h/mh09-green_main.jpg,,/m/h/mh09-green_main.jpg,,/m/h/mh09-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH09-XL-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Abominable Hoodie-XL-Red,"<p>It took CoolTech&trade; weather apparel know-how and lots of wind-resistant fabric to get the Abominable Hoodie just right. It's aggressively warm when it needs to be, while maintaining your comfort in milder climes.</p>
<p>&bull; Blue heather hoodie.<br />&bull; Relaxed fit. <br />&bull; Moisture-wicking. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,69,,,,abominable-hoodie-xl-red,,,,/m/h/mh09-red_main.jpg,,/m/h/mh09-red_main.jpg,,/m/h/mh09-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
